Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1276284,-,-,-,41.57,-73.02,-5,185,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.0.1
Year,Month,Day,Hour,Minute,DHI,DNI,Dew Point,Surface Albedo,Wind Speed,Relative Humidity,Temperature,Pressure
2015,1,1,20,30,0,0,-4,0.124,0.5,74.72,-1,990.0
2015,1,1,21,0,0,0,-4,0.124,0.5,82.71000000000001,-2,990.0
2015,1,1,21,30,0,0,-4,0.124,0.5,82.71000000000001,-2,990.0
2015,1,1,22,0,0,0,-4,0.124,0.5,84.08,-2,990.0
2015,1,1,22,30,0,0,-4,0.124,0.5,84.09,-2,990.0
2015,1,1,23,0,0,0,-4,0.124,0.5,84.39,-2,990.0
2015,1,1,23,30,0,0,-4,0.124,0.5,84.4,-2,990.0
2015,1,2,0,0,0,0,-4,0.124,0.5,84.09,-2,990.0
2015,1,2,0,30,0,0,-4,0.124,0.5,84.11,-2,990.0
2015,1,2,1,0,0,0,-4,0.124,0.5,83.61,-3,990.0
2015,1,2,1,30,0,0,-4,0.124,0.4,83.63,-3,990.0
2015,1,2,2,0,0,0,-4,0.124,0.4,89.36,-3,990.0
2015,1,2,2,30,0,0,-4,0.124,0.4,89.38,-3,990.0
2015,1,2,3,0,0,0,-4,0.124,0.4,89.10000000000001,-3,990.0
2015,1,2,3,30,0,0,-4,0.124,0.4,89.13,-3,990.0
2015,1,2,4,0,0,0,-4,0.124,0.4,88.91,-3,990.0
2015,1,2,4,30,0,0,-4,0.124,0.4,88.95,-3,990.0
2015,1,2,5,0,0,0,-4,0.124,0.4,88.71000000000001,-3,990.0
2015,1,2,5,30,0,0,-4,0.124,0.4,88.76,-3,990.0
2015,1,2,6,0,0,0,-4,0.124,0.5,88.59,-3,990.0
2015,1,2,6,30,0,0,-4,0.124,0.5,88.63,-3,990.0
2015,1,2,7,0,0,0,-4,0.124,0.5,88.19,-3,990.0
2015,1,2,7,30,0,0,-4,0.124,0.5,81.93,-2,990.0
2015,1,2,8,0,24,0,-4,0.124,0.5,78.35000000000001,-1,990.0
2015,1,2,8,30,50,0,-4,0.124,0.5,72.88,0,990.0
2015,1,2,9,0,76,0,-3,0.124,0.5,75.99,0,1000.0
2015,1,2,9,30,100,0,-3,0.124,0.6000000000000001,76.0,0,1000.0
2015,1,2,10,0,103,492,-4,0.124,0.7000000000000001,68.52,1,1000.0
2015,1,2,10,30,81,783,-4,0.124,0.7000000000000001,68.5,1,1000.0
2015,1,2,11,0,124,526,-4,0.124,0.7000000000000001,63.21,2,990.0
2015,1,2,11,30,147,491,-4,0.124,0.7000000000000001,63.190000000000005,2,990.0
2015,1,2,12,0,193,188,-4,0.124,0.7000000000000001,63.31,2,990.0
2015,1,2,12,30,182,203,-4,0.124,0.6000000000000001,63.32,2,990.0
2015,1,2,13,0,162,39,-4,0.124,0.6000000000000001,63.82,2,990.0
2015,1,2,13,30,122,0,-4,0.124,0.6000000000000001,63.84,1,990.0
2015,1,2,14,0,100,0,-3,0.124,0.6000000000000001,64.6,1,1000.0
2015,1,2,14,30,82,0,-3,0.124,0.5,69.43,1,1000.0
2015,1,2,15,0,58,617,-3,0.124,0.5,71.0,1,1000.0
2015,1,2,15,30,46,499,-3,0.124,0.5,76.36,0,1000.0
2015,1,2,16,0,27,325,-3,0.124,0.5,76.16,0,1000.0
2015,1,2,16,30,0,0,-3,0.124,0.5,76.22,0,1000.0
2015,1,2,17,0,0,0,-3,0.124,0.5,74.82000000000001,0,1000.0
2015,1,2,17,30,0,0,-3,0.124,0.4,74.86,0,1000.0
2015,1,2,18,0,0,0,-4,0.124,0.4,78.31,-1,1000.0
2015,1,2,18,30,0,0,-4,0.124,0.4,78.35000000000001,-1,1000.0
2015,1,2,19,0,0,0,-4,0.866,0.4,82.01,-2,1000.0
2015,1,2,19,30,0,0,-4,0.866,0.30000000000000004,82.04,-2,1000.0
2015,1,2,20,0,0,0,-5,0.866,0.30000000000000004,79.24,-3,1000.0
2015,1,2,20,30,0,0,-5,0.866,0.30000000000000004,79.28,-3,1000.0
2015,1,2,21,0,0,0,-5,0.866,0.30000000000000004,82.10000000000001,-3,1000.0
2015,1,2,21,30,0,0,-5,0.866,0.30000000000000004,82.14,-3,1000.0
2015,1,2,22,0,0,0,-6,0.866,0.30000000000000004,79.23,-3,1000.0
2015,1,2,22,30,0,0,-6,0.866,0.30000000000000004,79.24,-3,1000.0
2015,1,2,23,0,0,0,-6,0.866,0.30000000000000004,82.03,-4,1000.0
2015,1,2,23,30,0,0,-6,0.866,0.30000000000000004,82.04,-4,1000.0
2015,1,3,0,0,0,0,-6,0.866,0.30000000000000004,85.89,-5,1000.0
2015,1,3,0,30,0,0,-6,0.866,0.30000000000000004,85.91,-5,1000.0
2015,1,3,1,0,0,0,-7,0.866,0.30000000000000004,90.87,-6,1010.0
2015,1,3,1,30,0,0,-7,0.866,0.30000000000000004,90.88,-6,1010.0
2015,1,3,2,0,0,0,-7,0.866,0.30000000000000004,91.31,-6,1010.0
2015,1,3,2,30,0,0,-7,0.866,0.30000000000000004,91.32000000000001,-6,1010.0
2015,1,3,3,0,0,0,-7,0.866,0.30000000000000004,92.08,-6,1010.0
2015,1,3,3,30,0,0,-7,0.866,0.30000000000000004,92.11,-6,1010.0
2015,1,3,4,0,0,0,-6,0.866,0.30000000000000004,93.45,-7,1010.0
2015,1,3,4,30,0,0,-6,0.866,0.30000000000000004,93.49,-7,1010.0
2015,1,3,5,0,0,0,-6,0.866,0.30000000000000004,94.3,-7,1010.0
2015,1,3,5,30,0,0,-6,0.866,0.30000000000000004,94.34,-7,1010.0
2015,1,3,6,0,0,0,-7,0.866,0.30000000000000004,100.0,-7,1010.0
2015,1,3,6,30,0,0,-6,0.866,0.30000000000000004,94.13,-6,1010.0
2015,1,3,7,0,0,0,-6,0.866,0.4,86.64,-5,1010.0
2015,1,3,7,30,0,0,-6,0.866,0.4,80.37,-4,1010.0
2015,1,3,8,0,35,156,-7,0.866,0.4,79.3,-4,1010.0
2015,1,3,8,30,58,267,-7,0.866,0.4,73.61,-3,1010.0
2015,1,3,9,0,69,440,-7,0.866,0.4,72.71000000000001,-3,1010.0
2015,1,3,9,30,113,29,-7,0.866,0.4,67.51,-2,1010.0
2015,1,3,10,0,140,217,-7,0.866,0.4,63.24,-2,1010.0
2015,1,3,10,30,129,438,-7,0.866,0.4,58.77,-1,1010.0
2015,1,3,11,0,178,142,-6,0.866,0.5,62.29,0,1010.0
2015,1,3,11,30,174,44,-6,0.866,0.5,62.26,0,1010.0
2015,1,3,12,0,136,0,-5,0.866,0.5,68.89,0,1010.0
2015,1,3,12,30,75,0,-5,0.866,0.5,68.87,0,1010.0
2015,1,3,13,0,137,0,-3,0.866,0.5,71.38,0,1010.0
2015,1,3,13,30,20,0,-3,0.866,0.5,76.69,0,1010.0
2015,1,3,14,0,27,0,-2,0.866,0.5,84.08,0,1010.0
2015,1,3,14,30,16,0,-2,0.866,0.5,84.07000000000001,0,1010.0
2015,1,3,15,0,15,0,-1,0.866,0.5,89.18,0,1010.0
2015,1,3,15,30,9,0,-1,0.866,0.5,89.18,0,1010.0
2015,1,3,16,0,3,0,-1,0.866,0.5,89.94,0,1010.0
2015,1,3,16,30,0,0,-1,0.866,0.5,89.88,0,1000.0
2015,1,3,17,0,0,0,-1,0.866,0.6000000000000001,90.13,-1,1000.0
2015,1,3,17,30,0,0,-1,0.866,0.6000000000000001,90.09,0,1000.0
2015,1,3,18,0,0,0,-1,0.866,0.6000000000000001,92.06,0,1000.0
2015,1,3,18,30,0,0,-1,0.866,0.5,91.98,0,1000.0
2015,1,3,19,0,0,0,0,0.124,0.5,95.24,0,1000.0
2015,1,3,19,30,0,0,0,0.124,0.4,95.16,0,1000.0
2015,1,3,20,0,0,0,0,0.124,0.4,100.0,0,1000.0
2015,1,3,20,30,0,0,0,0.124,0.30000000000000004,100.0,0,1000.0
2015,1,3,21,0,0,0,0,0.124,0.30000000000000004,100.0,0,1000.0
2015,1,3,21,30,0,0,0,0.124,0.30000000000000004,100.0,0,1000.0
2015,1,3,22,0,0,0,1,0.124,0.30000000000000004,100.0,0,1000.0
2015,1,3,22,30,0,0,1,0.124,0.30000000000000004,100.0,0,990.0
2015,1,3,23,0,0,0,1,0.124,0.30000000000000004,100.0,1,990.0
2015,1,3,23,30,0,0,1,0.124,0.2,100.0,1,990.0
2015,1,4,0,0,0,0,1,0.124,0.2,100.0,1,990.0
2015,1,4,0,30,0,0,1,0.124,0.2,100.0,1,990.0
2015,1,4,1,0,0,0,1,0.124,0.2,100.0,1,990.0
2015,1,4,1,30,0,0,1,0.124,0.2,100.0,1,990.0
2015,1,4,2,0,0,0,2,0.124,0.30000000000000004,100.0,2,990.0
2015,1,4,2,30,0,0,2,0.124,0.30000000000000004,100.0,2,990.0
2015,1,4,3,0,0,0,2,0.124,0.30000000000000004,100.0,2,990.0
2015,1,4,3,30,0,0,2,0.124,0.30000000000000004,100.0,1,990.0
2015,1,4,4,0,0,0,2,0.124,0.30000000000000004,100.0,1,990.0
2015,1,4,4,30,0,0,2,0.124,0.30000000000000004,100.0,1,990.0
2015,1,4,5,0,0,0,2,0.124,0.30000000000000004,100.0,1,990.0
2015,1,4,5,30,0,0,2,0.124,0.30000000000000004,100.0,1,990.0
2015,1,4,6,0,0,0,2,0.124,0.30000000000000004,100.0,2,990.0
2015,1,4,6,30,0,0,2,0.124,0.30000000000000004,100.0,2,990.0
2015,1,4,7,0,0,0,2,0.124,0.4,100.0,2,990.0
2015,1,4,7,30,0,0,2,0.124,0.30000000000000004,100.0,2,990.0
2015,1,4,8,0,9,0,2,0.124,0.30000000000000004,100.0,2,990.0
2015,1,4,8,30,20,0,2,0.124,0.30000000000000004,100.0,2,990.0
2015,1,4,9,0,31,0,2,0.124,0.30000000000000004,100.0,2,990.0
2015,1,4,9,30,49,0,2,0.124,0.30000000000000004,100.0,2,980.0
2015,1,4,10,0,44,0,2,0.124,0.30000000000000004,100.0,2,980.0
2015,1,4,10,30,78,0,2,0.124,0.4,100.0,2,980.0
2015,1,4,11,0,45,0,2,0.124,0.5,100.0,3,980.0
2015,1,4,11,30,30,0,2,0.124,0.5,100.0,3,980.0
2015,1,4,12,0,29,0,4,0.124,0.5,100.0,4,980.0
2015,1,4,12,30,37,0,4,0.124,0.5,100.0,4,980.0
2015,1,4,13,0,18,0,4,0.124,0.5,100.0,5,980.0
2015,1,4,13,30,60,0,4,0.124,0.5,100.0,5,980.0
2015,1,4,14,0,48,0,4,0.124,0.5,100.0,5,980.0
2015,1,4,14,30,75,0,4,0.124,0.4,100.0,5,980.0
2015,1,4,15,0,66,0,4,0.124,0.4,100.0,5,980.0
2015,1,4,15,30,41,0,4,0.124,0.4,100.0,4,980.0
2015,1,4,16,0,18,0,4,0.124,0.4,100.0,4,980.0
2015,1,4,16,30,0,0,4,0.124,0.30000000000000004,100.0,4,980.0
2015,1,4,17,0,0,0,4,0.124,0.30000000000000004,100.0,4,980.0
2015,1,4,17,30,0,0,4,0.124,0.30000000000000004,100.0,4,980.0
2015,1,4,18,0,0,0,4,0.124,0.30000000000000004,100.0,4,980.0
2015,1,4,18,30,0,0,4,0.124,0.30000000000000004,100.0,4,980.0
2015,1,4,19,0,0,0,4,0.124,0.30000000000000004,100.0,4,980.0
2015,1,4,19,30,0,0,4,0.124,0.30000000000000004,100.0,4,980.0
2015,1,4,20,0,0,0,4,0.124,0.4,100.0,4,980.0
2015,1,4,20,30,0,0,4,0.124,0.4,100.0,4,980.0
2015,1,4,21,0,0,0,4,0.124,0.5,100.0,4,980.0
2015,1,4,21,30,0,0,4,0.124,0.5,100.0,4,980.0
2015,1,4,22,0,0,0,4,0.124,0.6000000000000001,100.0,4,980.0
2015,1,4,22,30,0,0,2,0.124,0.6000000000000001,100.0,3,980.0
2015,1,4,23,0,0,0,2,0.124,0.7000000000000001,100.0,3,980.0
2015,1,4,23,30,0,0,2,0.124,0.7000000000000001,100.0,3,980.0
2015,1,5,0,0,0,0,2,0.124,0.8,98.98,3,980.0
2015,1,5,0,30,0,0,2,0.124,0.8,100.0,2,980.0
2015,1,5,1,0,0,0,1,0.124,0.8,97.47,2,980.0
2015,1,5,1,30,0,0,1,0.124,0.8,100.0,1,980.0
2015,1,5,2,0,0,0,0,0.124,0.8,96.96000000000001,1,980.0
2015,1,5,2,30,0,0,0,0.124,0.8,96.99000000000001,1,980.0
2015,1,5,3,0,0,0,0,0.124,0.8,92.08,1,980.0
2015,1,5,3,30,0,0,0,0.124,0.8,99.0,0,980.0
2015,1,5,4,0,0,0,-1,0.124,0.8,92.65,0,980.0
2015,1,5,4,30,0,0,-1,0.124,0.8,92.68,0,990.0
2015,1,5,5,0,0,0,-1,0.124,0.8,86.9,0,990.0
2015,1,5,5,30,0,0,-1,0.124,0.8,86.96000000000001,0,990.0
2015,1,5,6,0,0,0,-3,0.124,0.8,80.11,0,990.0
2015,1,5,6,30,0,0,-3,0.124,0.8,80.17,0,990.0
2015,1,5,7,0,0,0,-4,0.124,0.8,78.15,-1,990.0
2015,1,5,7,30,0,0,-4,0.124,0.8,78.2,-1,990.0
2015,1,5,8,0,5,0,-5,0.124,0.8,72.02,-1,990.0
2015,1,5,8,30,10,0,-5,0.124,0.8,66.99,-1,990.0
2015,1,5,9,0,91,188,-7,0.124,0.9,58.29,-1,990.0
2015,1,5,9,30,110,299,-7,0.124,0.9,58.300000000000004,0,990.0
2015,1,5,10,0,95,551,-8,0.124,1.0,53.06,0,990.0
2015,1,5,10,30,115,545,-8,0.124,1.0,53.06,0,990.0
2015,1,5,11,0,75,865,-9,0.124,1.0,52.65,-1,990.0
2015,1,5,11,30,114,608,-9,0.124,1.0,52.660000000000004,-1,990.0
2015,1,5,12,0,93,698,-10,0.124,1.0,48.44,-1,990.0
2015,1,5,12,30,126,558,-10,0.124,1.0,48.45,-1,990.0
2015,1,5,13,0,146,414,-11,0.124,1.0,48.34,-2,990.0
2015,1,5,13,30,63,886,-11,0.124,1.0,48.36,-2,990.0
2015,1,5,14,0,107,455,-12,0.124,1.0,45.5,-3,990.0
2015,1,5,14,30,53,820,-12,0.124,1.0,49.02,-3,990.0
2015,1,5,15,0,46,762,-12,0.124,1.0,50.18,-4,1000.0
2015,1,5,15,30,37,660,-12,0.124,0.9,50.21,-4,1000.0
2015,1,5,16,0,25,489,-13,0.124,0.9,51.68,-5,1000.0
2015,1,5,16,30,0,0,-13,0.124,0.9,51.72,-5,1000.0
2015,1,5,17,0,0,0,-13,0.124,0.9,53.83,-6,1000.0
2015,1,5,17,30,0,0,-13,0.124,0.9,53.870000000000005,-6,1000.0
2015,1,5,18,0,0,0,-14,0.124,0.9,50.61,-6,1000.0
2015,1,5,18,30,0,0,-14,0.124,0.9,50.63,-6,1000.0
2015,1,5,19,0,0,0,-15,0.866,0.9,51.92,-7,1000.0
2015,1,5,19,30,0,0,-15,0.866,0.8,51.93,-7,1000.0
2015,1,5,20,0,0,0,-15,0.866,0.8,50.63,-8,1000.0
2015,1,5,20,30,0,0,-15,0.866,0.7000000000000001,50.63,-8,1000.0
2015,1,5,21,0,0,0,-15,0.866,0.7000000000000001,53.660000000000004,-8,1000.0
2015,1,5,21,30,0,0,-15,0.866,0.7000000000000001,53.660000000000004,-8,1000.0
2015,1,5,22,0,0,0,-15,0.866,0.7000000000000001,52.92,-9,1000.0
2015,1,5,22,30,0,0,-15,0.866,0.6000000000000001,52.92,-9,1000.0
2015,1,5,23,0,0,0,-16,0.866,0.6000000000000001,56.730000000000004,-9,1000.0
2015,1,5,23,30,0,0,-16,0.866,0.6000000000000001,56.74,-9,1000.0
2015,1,6,0,0,0,0,-16,0.866,0.6000000000000001,56.04,-9,1000.0
2015,1,6,0,30,0,0,-16,0.866,0.6000000000000001,56.06,-9,1000.0
2015,1,6,1,0,0,0,-16,0.866,0.7000000000000001,53.95,-9,1000.0
2015,1,6,1,30,0,0,-16,0.866,0.6000000000000001,53.95,-9,1000.0
2015,1,6,2,0,0,0,-17,0.866,0.6000000000000001,56.24,-10,1000.0
2015,1,6,2,30,0,0,-17,0.866,0.6000000000000001,56.21,-10,1000.0
2015,1,6,3,0,0,0,-17,0.866,0.6000000000000001,54.75,-10,1000.0
2015,1,6,3,30,0,0,-17,0.866,0.5,54.74,-10,1000.0
2015,1,6,4,0,0,0,-17,0.866,0.5,53.730000000000004,-10,1000.0
2015,1,6,4,30,0,0,-17,0.866,0.4,53.730000000000004,-10,1000.0
2015,1,6,5,0,0,0,-17,0.866,0.4,53.17,-10,1000.0
2015,1,6,5,30,0,0,-17,0.866,0.30000000000000004,53.17,-10,1000.0
2015,1,6,6,0,0,0,-17,0.866,0.30000000000000004,53.63,-10,1000.0
2015,1,6,6,30,0,0,-17,0.866,0.2,53.61,-10,1000.0
2015,1,6,7,0,0,0,-17,0.866,0.2,53.71,-10,1000.0
2015,1,6,7,30,0,0,-17,0.866,0.1,49.63,-9,1000.0
2015,1,6,8,0,34,16,-17,0.866,0.1,49.82,-9,1000.0
2015,1,6,8,30,64,57,-17,0.866,0.1,49.800000000000004,-9,1000.0
2015,1,6,9,0,69,0,-16,0.866,0.2,52.85,-9,1000.0
2015,1,6,9,30,120,70,-16,0.866,0.2,48.86,-8,1000.0
2015,1,6,10,0,145,88,-15,0.866,0.2,53.22,-8,1000.0
2015,1,6,10,30,163,209,-15,0.866,0.2,53.18,-8,1000.0
2015,1,6,11,0,195,166,-14,0.866,0.30000000000000004,58.14,-8,1000.0
2015,1,6,11,30,168,353,-14,0.866,0.30000000000000004,53.77,-8,1000.0
2015,1,6,12,0,108,639,-13,0.866,0.30000000000000004,57.9,-8,1000.0
2015,1,6,12,30,166,360,-13,0.866,0.30000000000000004,57.86,-7,990.0
2015,1,6,13,0,158,352,-13,0.866,0.30000000000000004,61.160000000000004,-7,990.0
2015,1,6,13,30,163,172,-13,0.866,0.30000000000000004,61.13,-7,990.0
2015,1,6,14,0,137,237,-12,0.866,0.30000000000000004,63.690000000000005,-7,990.0
2015,1,6,14,30,105,311,-12,0.866,0.30000000000000004,63.67,-7,990.0
2015,1,6,15,0,90,146,-12,0.866,0.30000000000000004,65.73,-7,990.0
2015,1,6,15,30,68,59,-12,0.866,0.30000000000000004,65.73,-7,990.0
2015,1,6,16,0,32,16,-12,0.866,0.30000000000000004,67.39,-8,990.0
2015,1,6,16,30,0,0,-12,0.866,0.30000000000000004,67.37,-8,990.0
2015,1,6,17,0,0,0,-11,0.866,0.4,68.26,-8,990.0
2015,1,6,17,30,0,0,-11,0.866,0.4,68.24,-8,990.0
2015,1,6,18,0,0,0,-11,0.866,0.4,74.23,-8,990.0
2015,1,6,18,30,0,0,-11,0.866,0.4,74.21000000000001,-8,990.0
2015,1,6,19,0,0,0,-11,0.866,0.4,75.01,-8,990.0
2015,1,6,19,30,0,0,-11,0.866,0.4,74.99,-8,990.0
2015,1,6,20,0,0,0,-11,0.866,0.4,80.91,-9,990.0
2015,1,6,20,30,0,0,-11,0.866,0.4,80.89,-9,990.0
2015,1,6,21,0,0,0,-11,0.866,0.4,80.86,-9,990.0
2015,1,6,21,30,0,0,-11,0.866,0.4,80.83,-9,990.0
2015,1,6,22,0,0,0,-11,0.866,0.4,81.09,-10,990.0
2015,1,6,22,30,0,0,-11,0.866,0.4,81.05,-10,990.0
2015,1,6,23,0,0,0,-11,0.866,0.4,87.58,-10,990.0
2015,1,6,23,30,0,0,-11,0.866,0.4,87.54,-10,990.0
2015,1,7,0,0,0,0,-11,0.866,0.4,87.3,-10,990.0
2015,1,7,0,30,0,0,-11,0.866,0.4,87.28,-10,990.0
2015,1,7,1,0,0,0,-11,0.866,0.4,87.09,-11,990.0
2015,1,7,1,30,0,0,-11,0.866,0.4,87.07000000000001,-10,990.0
2015,1,7,2,0,0,0,-11,0.866,0.5,87.02,-10,990.0
2015,1,7,2,30,0,0,-11,0.866,0.5,80.42,-9,990.0
2015,1,7,3,0,0,0,-11,0.866,0.5,80.76,-9,990.0
2015,1,7,3,30,0,0,-11,0.866,0.5,80.73,-9,990.0
2015,1,7,4,0,0,0,-11,0.866,0.5,80.54,-9,990.0
2015,1,7,4,30,0,0,-11,0.866,0.5,80.52,-9,990.0
2015,1,7,5,0,0,0,-11,0.866,0.5,79.64,-9,990.0
2015,1,7,5,30,0,0,-11,0.866,0.5,79.63,-9,990.0
2015,1,7,6,0,0,0,-12,0.866,0.6000000000000001,78.15,-9,990.0
2015,1,7,6,30,0,0,-12,0.866,0.6000000000000001,78.15,-9,990.0
2015,1,7,7,0,0,0,-12,0.866,0.7000000000000001,77.44,-9,990.0
2015,1,7,7,30,0,0,-12,0.866,0.7000000000000001,71.63,-8,990.0
2015,1,7,8,0,35,404,-12,0.866,0.8,72.82000000000001,-8,990.0
2015,1,7,8,30,53,577,-12,0.866,0.8,67.39,-7,990.0
2015,1,7,9,0,65,697,-12,0.866,0.9,62.88,-7,990.0
2015,1,7,9,30,76,767,-12,0.866,0.9,58.24,-6,990.0
2015,1,7,10,0,80,640,-13,0.866,0.9,54.0,-6,980.0
2015,1,7,10,30,88,657,-13,0.866,0.9,53.99,-6,980.0
2015,1,7,11,0,85,706,-14,0.866,1.0,50.93,-6,980.0
2015,1,7,11,30,109,848,-14,0.866,1.0,50.92,-6,980.0
2015,1,7,12,0,118,828,-14,0.866,1.0,49.44,-6,980.0
2015,1,7,12,30,157,414,-14,0.866,1.0,49.45,-6,980.0
2015,1,7,13,0,115,580,-14,0.866,1.0,49.72,-6,980.0
2015,1,7,13,30,115,522,-14,0.866,1.0,49.75,-6,990.0
2015,1,7,14,0,139,234,-14,0.866,1.1,54.300000000000004,-7,990.0
2015,1,7,14,30,60,0,-14,0.866,1.1,54.35,-7,990.0
2015,1,7,15,0,87,26,-15,0.866,1.1,54.370000000000005,-8,990.0
2015,1,7,15,30,59,8,-15,0.866,1.1,54.410000000000004,-8,990.0
2015,1,7,16,0,32,416,-17,0.866,1.1,50.43,-9,990.0
2015,1,7,16,30,0,0,-17,0.866,1.1,54.6,-10,990.0
2015,1,7,17,0,0,0,-18,0.866,1.1,52.83,-11,990.0
